ID,Latitude,Longitude
1154,26.641679,118.177711
1155,36.717989,116.775986
1156,36.717989,116.775986
1157,36.717989,116.775986
1158,36.717989,116.775986
1159,35.104672,118.356447
1160,35.104672,118.356447
1161,35.104672,118.356447
1162,35.104672,118.356447
1163,44.418311,84.901937
1164,44.418311,84.901937
1165,44.418311,84.901937
1166,44.418311,84.901937
1167,39.732108,98.502308
1168,39.732108,98.502308
1169,39.732108,98.502308
1170,39.732108,98.502308
1171,38.750817,101.100625
1172,38.750817,101.100625
1173,38.750817,101.100625
1174,38.750817,101.100625
1175,37.898064,102.614949
1176,37.898064,102.614949
1177,37.898064,102.614949
1178,37.898064,102.614949
1179,37.462613,105.140814
1180,37.462613,105.140814
1181,37.462613,105.140814
1182,37.462613,105.140814
1183,44.283358,123.979536
1184,44.283358,123.979536
1185,44.283358,123.979536
1186,44.283358,123.979536
1187,40.692426,117.16387
1188,40.692426,117.16387
1189,40.162091,116.253452
1190,40.162091,116.253452
1191,39.488476,76.723737
1192,39.488476,76.723737
1193,39.488476,76.723737
1194,39.488476,76.723737
1195,40.496023,79.057903
1196,40.496023,79.057903
1197,40.496023,79.057903
1198,40.496023,79.057903
1199,41.168795,80.260629
1200,41.168795,80.260629
1201,41.168795,80.260629
1202,41.168795,80.260629
1203,42.267855,86.864682
1204,42.267855,86.864682
1205,42.267855,86.864682
1206,42.267855,86.864682
1207,42.753081,89.83247
1208,42.753081,89.83247
1209,42.753081,89.83247
1210,42.753081,89.83247
1211,37.459344,105.148153
1212,37.459344,105.148153
1213,37.459344,105.148153
1214,37.459344,105.148153
1215,35.857727,106.432489
1216,35.857727,106.432489
1217,35.857727,106.432489
1218,35.857727,106.432489
1219,35.616024,105.792016
1220,35.616024,105.792016
1221,35.616024,105.792016
1222,35.616024,105.792016
1223,34.318674,105.563193
1224,34.318674,105.563193
1225,34.318674,105.563193
1226,34.318674,105.563193
1227,33.340998,105.708519
1228,33.340998,105.708519
1229,33.340998,105.708519
1230,33.340998,105.708519
1231,32.410871,105.710753
1232,32.410871,105.710753
1233,32.410871,105.710753
1234,32.410871,105.710753
1235,31.257571,105.987664
1236,31.257571,105.987664
1237,31.257571,105.987664
1238,31.257571,105.987664
1239,30.755758,105.983719
1240,30.755758,105.983719
1241,30.755758,105.983719
1242,30.755758,105.983719
1243,30.375844,106.085031
1244,30.375844,106.085031
1245,30.375844,106.085031
1246,30.375844,106.085031
1247,29.906819,106.005699
1248,29.906819,106.005699
1249,29.906819,106.005699
1250,29.906819,106.005699
1251,29.141164,106.272808
1252,29.141164,106.272808
1253,29.141164,106.272808
1254,29.141164,106.272808
1255,27.788848,107.076428
1256,27.788848,107.076428
1257,27.788848,107.076428
1258,27.788848,107.076428
1259,26.730442,106.606232
1260,26.730442,106.606232
1261,26.730442,106.606232
1262,26.730442,106.606232
1263,26.310879,106.545814
1264,26.310879,106.545814
1265,26.310879,106.545814
1266,26.310879,106.545814
1267,25.565999,103.191916
1268,25.565999,103.191916
1269,26.289556,105.887013
1270,26.289556,105.887013
1271,26.31087,106.545828
1272,26.31087,106.545828
1273,26.037606,107.306346
1274,26.037606,107.306346
1275,24.780908,108.380569
1276,24.780908,108.380569
1277,24.065818,108.665519
1278,24.065818,108.665519
1279,23.720426,109.293758
1280,23.720426,109.293758
1281,23.107199,109.540285
1282,23.107199,109.540285
1283,24.371751,98.435189
1284,24.371751,98.435189
1285,25.119228,99.250938
1286,25.119228,99.250938
1287,25.414698,100.396338
1288,25.414698,100.396338
1289,25.069198,101.658345
1290,25.069198,101.658345
1291,25.082076,102.085991
1292,25.082076,102.085991
1293,35.077454,117.343867
1294,35.077454,117.343867
1295,34.839074,117.483226
1296,34.839074,117.483226
1297,34.307668,117.831584
1298,34.307668,117.831584
1299,33.833761,118.279973
1300,33.833761,118.279973
1301,33.516123,118.986745
1302,33.516123,118.986745
1303,32.405278,119.334935
1304,32.405278,119.334935
1305,30.27455,108.907684
1306,30.27455,108.907684
1307,36.067242,115.205789
1308,36.067242,115.205789
1309,36.472723,115.875139
1310,36.472723,115.875139
1311,36.81957,116.71338
1312,36.81957,116.71338
1313,36.936345,116.823874
1314,36.936345,116.823874
1315,39.318184,116.484205
1316,39.318184,116.484205
1317,39.318184,116.484205
1318,39.318184,116.484205
1319,31.197452,121.376221
1320,31.197452,121.376221
1321,31.197452,121.376221
1322,31.197452,121.376221
1323,36.476605,120.106383
1324,36.476605,120.106383
1325,43.489696,91.474598
1326,43.489696,91.474598
1327,43.827243,90.222773
1328,43.827243,90.222773
1329,43.489696,91.474598
1330,43.489696,91.474598
1331,41.939271,123.009986
1332,41.939271,123.009986
1333,45.814849,125.777792
1334,45.814849,125.777792
1335,43.166382,124.350577
1336,43.166382,124.350577
1337,42.785802,124.111093
1338,42.785802,124.111093
1339,42.546312,124.038277
1340,42.546312,124.038277
1341,42.200352,123.717185
1342,42.200352,123.717185
1343,42.101506,123.570299
1344,42.101506,123.570299
1345,41.939271,123.009986
1346,41.939271,123.009986
1347,31.257571,105.987664
1348,31.257571,105.987664
